-2.6953883,-0.1741715,5.0,-0.03863501599084333
-2.4959277,-0.1818815,5.0,-0.043025203029381086
-2.2965445,-0.1904653,5.0,-0.04705222167694944
-2.097207,-0.1998515,5.0,-0.050714353428054165
-1.8978803,-0.2099689,5.0,-0.05401427961121674
-1.698603,-0.2207432,5.0,-0.05695229548779756
-1.499343,-0.2321038,5.0,-0.059531726501055995
-1.3001304,-0.2439773,5.0,-0.06175503831690763
-1.1009444,-0.2562937,5.0,-0.06362545564944566
-0.9017463,-0.2689849,5.0,-0.06514527425972473
-0.7026157,-0.2819757,5.0,-0.06631926984567883
-0.5034925,-0.2952008,5.0,-0.06715001854982433
-0.3043241,-0.3085951,5.0,-0.0676415141094364
-0.1052389,-0.3220821,5.0,-0.06779747319594397
0.0938582,-0.3356011,5.0,-0.06762250560877407
0.2930394,-0.3490908,5.0,-0.06711922346070116
0.4921135,-0.3624726,5.0,-0.06629558553133219
0.6912237,-0.3756921,5.0,-0.06515390041518603
0.8904658,-0.3886919,5.0,-0.06370151445141906
1.0895524,-0.4013912,5.0,-0.06194706055940084
1.2887143,-0.4137445,5.0,-0.05989522698884795
1.4880691,-0.4256992,5.0,-0.05755694838808849
1.6871698,-0.4371715,5.0,-0.05494358883674214
1.8864209,-0.4481301,5.0,-0.05206378965717332
2.0859109,-0.4585257,5.0,-0.048932351919871185
2.2850249,-0.4682766,5.0,-0.04556638061225327
2.4844067,-0.477368,5.0,-0.041974736794727636
2.68395,-0.4857487,5.0,-0.03818075810178885
2.8831394,-0.4933576,5.0,-0.034202601342384543
3.0827101,-0.5001861,5.0,-0.030054876900267934
3.282195,-0.5061834,5.0,-0.02576352166556955
3.4815064,-0.5113195,5.0,-0.021350852429768984
3.681365,-0.5155873,5.0,-0.0168344876352166
3.8806038,-0.5189417,5.0,-0.012216997248424176
4.0801028,-0.5213791,5.0,-0.0075963095055604085
4.279946,-0.5228972,5.0,-0.003299222743525452
4.4791134,-0.5235543,5.0,-0.0005168239754048086
